RegionID,ZIP,City,State,Metro,CountyName,SizeRank,MedianHome,GrowthRate(1996),GrowthRate(2000),GrowthRate(2004),GrowthRate(2008),GrowthRate(2012),GrowthRate(2016)
80291,50320,Des Moines,IA,Des Moines-West Des Moines,Polk County,5473,178700,2.127380952,1.758858268,1.409305994,1.273699216,1.39609375,1.223972603
72712,33609,Tampa,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,5474,358400,4.424691358,3.312384473,2.1295306,1.465848671,2.347085789,1.428457553
66740,21037,Edgewater,MD,Baltimore-Columbia-Towson,Anne Arundel County,5475,392300,2.560704961,2.215132693,1.355563234,1.000510074,1.246980292,1.135455861
72929,33948,Port Charlotte,FL,Punta Gorda,Charlotte County,5476,185300,2.811836115,2.169789227,1.412347561,1.263122018,2.467376831,1.433101315
87499,67204,Wichita,KS,Wichita,Sedgwick County,5477,113700,2.063520871,1.474708171,1.35196195,1.159021407,1.21474359,1.209574468
99285,97439,Florence,OR,Eugene,Lane County,5478,264300,2.534036433,2.586105675,1.858649789,1.120389996,1.573214286,1.267625899
69496,27712,Durham,NC,Durham-Chapel Hill,Durham County,5479,248600,2.092592593,1.624836601,1.469267139,1.326574173,1.504842615,1.317435082
96384,91361,Westlake Village,CA,Oxnard-Thousand Oaks-Ventura,Ventura County,5480,1033700,3.12013281,2.416316036,1.478615363,1.333978578,1.618190357,1.199605431
96943,92606,Irvine,CA,Los Angeles-Long Beach-Anaheim,Orange County,5481,878000,3.675177899,2.73435067,1.54414351,1.378985393,1.541432584,1.122905742
91687,77038,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,5482,135800,2.045180723,1.729936306,1.487404162,1.323586745,1.684863524,1.240182648
90049,73521,Altus,OK,Altus,Jackson County,5483,58700,1.243644068,1.281659389,1.256959315,1.126679463,1.202868852,1.166998012
66722,21012,Arnold,MD,Baltimore-Columbia-Towson,Anne Arundel County,5484,412100,2.591823899,2.288173237,1.349377865,1.02055473,1.227218582,1.120750612
70804,30017,Grayson,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,5485,259700,1.783653846,1.465575621,1.314271255,1.121814255,1.713060686,1.26436222
98501,95949,Grass Valley,CA,Truckee-Grass Valley,Nevada County,5486,415000,2.429742389,2.012609117,1.201853461,1.008505468,1.791109193,1.234017247
90723,75146,Lancaster,TX,Dallas-Fort Worth-Arlington,Dallas County,5487,192800,2.159014558,1.875486381,1.605328893,1.478527607,1.993795243,1.498057498
65688,19006,Lower Moreland,PA,Philadelphia-Camden-Wilmington,Montgomery County,5488,401400,2.066941298,1.796777081,1.177471399,1.018523217,1.180588235,1.108227499
77256,44641,Louisville,OH,Canton-Massillon,Stark County,5489,139000,1.693057247,1.356097561,1.153526971,1.130081301,1.302717901,1.143092105
59072,3246,Laconia,NH,Laconia,Belknap County,5490,197200,2.419631902,2.125,1.168938945,1.03953611,1.264102564,1.218035825
96909,92551,Moreno Valley,CA,Riverside-San Bernardino-Ontario,Riverside County,5491,322600,3.255297679,2.862466726,1.516690174,1.051499348,2.230982019,1.279650932
84145,59714,Belgrade,MT,Bozeman,Gallatin County,5492,323500,2.403417533,2.401633259,2.257501745,1.440979955,1.616691654,1.341766902
93599,80921,Colorado Springs,CO,Colorado Springs,El Paso County,5493,471000,2.595041322,2.309955861,1.512038523,1.291472443,1.450569757,1.233307148
82058,55038,Hugo,MN,Minneapolis-St. Paul-Bloomington,Washington County,5494,301200,2.822867854,2.090215128,1.269814503,1.221906694,1.677994429,1.256570713
87125,66209,Leawood,KS,Kansas City,Johnson County,5495,455500,2.307497467,1.66727672,1.560465913,1.329538821,1.455271565,1.308908046
61976,11001,Floral Park,NY,New York-Newark-Jersey City,Nassau County,5496,635800,3.155334988,2.467209934,1.48032596,1.251574803,1.474147925,1.155159884
96320,91201,Glendale,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,5497,878500,4.147780925,2.985049269,1.714815538,1.377175106,1.757703081,1.212560386
70883,30106,Austell,GA,Atlanta-Sandy Springs-Roswell,Cobb County,5498,165400,1.85634119,1.462422635,1.178062678,1.144636678,2.109693878,1.395780591
83133,57078,Yankton,SD,Yankton,Yankton County,5499,171800,1.871459695,1.871459695,1.93686584,1.385483871,1.306463878,1.12508186
98663,96150,South Lake Tahoe,CA,Sacramento--Roseville--Arden-Arcade,El Dorado County,5500,451900,3.420893263,2.876511776,1.385346413,1.138860887,1.746810978,1.28417164
74869,38555,Crossville,TN,Crossville,Cumberland County,5501,128000,2.461538462,1.876832845,1.493582264,1.152115212,1.347368421,1.192917055
76598,43231,Columbus,OH,Columbus,Franklin County,5502,167400,1.780851064,1.521818182,1.322274882,1.304754482,1.706422018,1.378912685
73102,34442,Hernando,FL,Homosassa Springs,Citrus County,5503,212400,2.94590846,2.383838384,1.786375105,1.013842482,1.513898788,1.323364486
96342,91307,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,5504,689000,3.750680457,2.850641291,1.556007227,1.238540356,1.683361837,1.173764906
72250,32826,Orlando,FL,Orlando-Kissimmee-Sanford,Orange County,5505,233200,2.671248568,2.449579832,1.62056984,1.067765568,2.106594399,1.409063444
97515,94024,Los Altos,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,5506,3350700,5.462504076,3.243659245,2.295628939,2.064637378,2.148022309,1.228893127
63463,14206,Buffalo,NY,Buffalo-Cheektowaga-Niagara Falls,Erie County,5507,87600,1.467336683,1.67816092,1.542253521,1.553191489,1.649717514,1.403846154
70415,29340,Gaffney,SC,Gaffney,Cherokee County,5508,59400,1.867924528,1.207317073,1.003378378,0.944356121,1.140115163,1.091911765
65737,19061,Upper Chichester,PA,Philadelphia-Camden-Wilmington,Delaware County,5509,154700,1.774082569,1.643995749,1.181818182,0.928014397,1.240577386,1.198295895
90627,75022,Flower Mound,TX,Dallas-Fort Worth-Arlington,Denton County,5510,449200,1.849320708,1.638220277,1.692539563,1.386419753,1.508394896,1.160723514
91989,77505,Pasadena,TX,Houston-The Woodlands-Sugar Land,Harris County,5511,227400,1.842787682,1.6982823,1.668378577,1.441064639,1.536486486,1.191823899
81410,53589,Stoughton,WI,Madison,Dane County,5512,247800,1.932917317,1.691467577,1.343089431,1.232835821,1.364537445,1.188489209
84481,60430,Homewood,IL,Chicago-Naperville-Elgin,Cook County,5513,154600,1.268252666,1.217322835,1.009797518,0.854143646,1.323630137,1.188316679
99673,98264,Lynden,WA,Bellingham,Whatcom County,5514,380500,2.865210843,2.543449198,1.904404404,1.328561453,1.582778702,1.341205499
399593,48033,Southfield,MI,Detroit-Warren-Dearborn,Oakland County,5515,158000,1.48635936,1.098748261,0.946107784,1.103351955,2.78659612,1.48217636
77023,44123,Euclid,OH,Cleveland-Elyria,Cuyahoga County,5516,73400,0.98655914,0.858479532,0.731075697,0.731804586,1.48582996,1.315412186
60631,7201,Elizabeth,NJ,New York-Newark-Jersey City,Union County,5517,260800,2.330652368,1.941921072,1.056726094,0.743655546,1.590243902,1.450500556
73128,34482,Ocala,FL,Ocala,Marion County,5518,167500,2.515015015,1.714431934,1.240740741,0.8778826,1.640548482,1.262245667
74295,37321,Dayton,TN,Dayton,Rhea County,5519,118000,2.587719298,1.924959217,1.607629428,1.28540305,1.300992282,1.230448384
58476,1749,Hudson,MA,Boston-Cambridge-Newton,Middlesex County,5520,375500,2.661233168,1.961859979,1.220741222,1.174171357,1.44812958,1.181189053
73404,35235,Birmingham,AL,Birmingham-Hoover,Jefferson County,5521,115300,1.821484992,1.26010929,1.066604995,0.931340872,1.267032967,1.162298387
99493,98005,Bellevue,WA,Seattle-Tacoma-Bellevue,King County,5522,1049200,4.949056604,3.447913244,2.874520548,1.659338921,2.303402854,1.410783918
73351,35150,Sylacauga,AL,Talladega-Sylacauga,Talladega County,5523,80200,1.16909621,1.338898164,1.073627845,0.950236967,1.036175711,1.076510067
81304,53224,Milwaukee,WI,Milwaukee-Waukesha-West Allis,Milwaukee County,5524,141800,1.716707022,1.458847737,1.079147641,0.887359199,1.413758724,1.229835212
99568,98108,Seattle,WA,Seattle-Tacoma-Bellevue,King County,5525,548000,4.267912773,2.991266376,2.223123732,1.524763495,2.232179226,1.372745491
65692,19010,Bryn Mawr,PA,Philadelphia-Camden-Wilmington,Delaware County,5526,610600,2.386088316,2.052436975,1.340210711,1.073865635,1.263136119,1.224628961
84657,60661,Chicago,IL,Chicago-Naperville-Elgin,Cook County,5527,325600,2.487394958,1.668032787,1.2684067,1.145672062,1.352159468,1.025511811
92252,78102,Beeville,TX,Beeville,Bee County,5528,120100,1.651994498,1.698727016,1.67972028,1.49937578,1.622972973,1.249739854
68175,24503,Lynchburg,VA,Lynchburg,Lynchburg City,5529,218300,1.856292517,1.653787879,1.405666452,1.052555448,1.192244675,1.10364004
69856,28326,Cameron,NC,Dunn,Harnett County,5530,184200,1.662454874,1.43793911,1.359409594,1.053173242,1.082892416,1.065355697
69985,28501,Kinston,NC,Kinston,Lenoir County,5531,70500,1.293577982,1.11023622,0.947580645,0.858708892,1.241197183,1.133440514
69338,27408,Greensboro,NC,Greensboro-High Point,Guilford County,5532,209800,1.754180602,1.575075075,1.37664042,1.223323615,1.359688918,1.269207502
90317,74134,Tulsa,OK,Tulsa,Tulsa County,5533,133300,1.765562914,1.631578947,1.314595661,1.235403151,1.226310948,1.161149826
98428,95819,Sacramento,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,5534,583900,3.859220093,3.129153269,1.622846026,1.53294828,1.861332483,1.225393494
62250,11776,Port Jefferson Station,NY,New York-Newark-Jersey City,Suffolk County,5535,359500,2.759017652,2.198776758,1.108883405,0.981168122,1.286225403,1.223205172
71361,31008,Byron,GA,Warner Robins,Peach County,5536,160300,2.421450151,1.719957082,1.65942029,1.110880111,1.232129131,1.18828762
96514,91775,San Gabriel,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,5537,899000,3.774139379,3.110726644,1.818365696,1.425174382,1.489643745,1.13409865
79031,48169,Pinckney,MI,Detroit-Warren-Dearborn,Livingston County,5538,270200,2.196747967,1.666872301,1.303424988,1.470876429,1.810991957,1.27212806
75925,41102,Ashland,KY,Huntington-Ashland,Boyd County,5539,100800,1.641693811,1.493333333,1.244444444,0.998019802,1.070063694,1.075773746
92040,77578,Manvel,TX,Houston-The Woodlands-Sugar Land,Brazoria County,5540,282100,2.051636364,1.697352587,1.591986456,1.352348993,1.498937301,1.17005392
68018,24151,Rocky Mount,VA,Roanoke,Franklin County,5541,144600,1.912698413,1.546524064,1.128805621,0.984343091,1.216148024,1.1296875
58628,2114,Boston,MA,Boston-Cambridge-Newton,Suffolk County,5542,698400,5.042599278,2.78913738,2.037934053,1.804184965,1.667621777,1.129183508
85956,63138,Spanish Lake,MO,St. Louis,Saint Louis County,5543,88000,1.138421734,1.108312343,0.875621891,0.754070266,1.31934033,1.208791209
96937,92596,Winchester,CA,Riverside-San Bernardino-Ontario,Riverside County,5544,437100,2.482112436,1.982312925,1.257841727,1.177532328,1.828870293,1.188417618
93020,79601,Abilene,TX,Abilene,Taylor County,5545,121400,2.15248227,1.911811024,1.767103348,1.416569428,1.599472991,1.345898004
85865,63020,De Soto,MO,St. Louis,Jefferson County,5546,143800,1.938005391,1.59600444,1.280498664,1.088569266,1.287376902,1.262510975
78729,47710,Evansville,IN,Evansville,Vanderburgh County,5547,96300,1.331950207,1.371794872,1.183046683,1.088135593,1.197761194,1.258823529
72483,33181,North Miami,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,5548,204600,2.90212766,2.667535854,1.411034483,0.859302814,2.211891892,1.245283019
77047,44147,Broadview Heights,OH,Cleveland-Elyria,Cuyahoga County,5549,239600,1.528061224,1.331851028,1.123300516,1.182042427,1.324488668,1.175662414
399602,60124,Elgin,IL,Chicago-Naperville-Elgin,Kane County,5550,306700,1.500489237,1.311804962,1.005244182,0.917713944,1.313490364,1.102048149
90531,74804,Shawnee,OK,Shawnee,Pottawatomie County,5551,132200,2.040123457,1.646326276,1.510857143,1.245994345,1.315422886,1.26507177
94241,83634,Kuna,ID,Boise City,Ada County,5552,259600,2.5728444,2.138385502,1.959245283,1.326520184,2.031298905,1.485975959
92310,78214,San Antonio,TX,San Antonio-New Braunfels,Bexar County,5553,110000,2.340425532,1.964285714,1.916376307,1.415701416,1.702786378,1.413881748
70625,29644,Fountain Inn,SC,Greenville-Anderson-Mauldin,Greenville County,5554,165400,1.871040724,1.696410256,1.494128275,1.274268105,1.466312057,1.255884586
67639,23294,Henrico,VA,Richmond,Henrico County,5555,215900,2.301705757,1.95031617,1.434551495,1.064070971,1.341827222,1.210201794
94558,84341,North Logan,UT,Logan,Cache County,5556,278500,1.829829172,1.893269884,1.794458763,1.431876607,1.413705584,1.386261822
73965,36606,Mobile,AL,Mobile,Mobile County,5557,73100,1.453280318,1.204283361,1.075,0.800657174,1.167731629,1.247440273
79212,48442,Holly,MI,Detroit-Warren-Dearborn,Oakland County,5558,206400,2.11258956,1.41563786,1.207017544,1.23297491,1.805774278,1.28358209
70438,29379,Union,SC,Spartanburg,Union County,5559,58800,1.947019868,1.348623853,1.157480315,0.993243243,1.117870722,1.115749526
84439,60194,Schaumburg,IL,Chicago-Naperville-Elgin,Cook County,5560,197200,1.489425982,1.33604336,1.002541942,0.847807395,1.300791557,1.134637514
87503,67208,Wichita,KS,Wichita,Sedgwick County,5561,109200,2.003669725,1.456,1.370138018,1.220111732,1.207964602,1.225589226
64214,15644,Jeannette,PA,Pittsburgh,Westmoreland County,5562,99100,4.112033195,1.757092199,1.168632075,1.108501119,1.15771028,1.12741752
67350,22655,Stephens City,VA,Winchester,Frederick County,5563,246000,2.42364532,1.946202532,1.324717286,1.00203666,1.343528127,1.141531323
97109,93041,Port Hueneme,CA,Oxnard-Thousand Oaks-Ventura,Ventura County,5564,425900,3.152479645,2.518628031,1.257826344,1.079868154,1.912438258,1.189997206
82170,55317,Chanhassen,MN,Minneapolis-St. Paul-Bloomington,Carver County,5565,390800,2.165096953,1.824463119,1.284258955,1.164481526,1.392233701,1.165175909
58536,1890,Winchester,MA,Boston-Cambridge-Newton,Middlesex County,5566,1055400,3.565540541,2.510466223,1.621945597,1.625693161,1.59401903,1.226781355
75924,41101,Ashland,KY,Huntington-Ashland,Boyd County,5567,80700,1.620481928,1.381849315,1.262910798,0.979368932,1.056282723,1.074567244
88585,70427,Bogalusa,LA,Bogalusa,Washington Parish,5568,58500,1.4408867,1.012110727,0.828611898,0.962171053,1.095505618,1.003430532
63717,14760,Olean,NY,Olean,Cattaraugus County,5569,61400,1.28721174,1.178502879,1.04778157,0.968454259,1.004909984,1.028475712
66806,21158,Westminster,MD,Baltimore-Columbia-Towson,Carroll County,5570,301800,2.101671309,1.900503778,1.246077622,0.918721461,1.253842958,1.098653076
71820,32141,Edgewater,FL,Deltona-Daytona Beach-Ormond Beach,Volusia County,5571,176600,2.62797619,2.389715832,1.446355446,1.111390812,2.060676779,1.341945289
82078,55066,Red Wing,MN,Red Wing,Goodhue County,5572,188300,2.161882893,1.672291297,1.21483871,1.148170732,1.339260313,1.191018343
72096,32601,Gainesville,FL,Gainesville,Alachua County,5573,147200,3.131914894,2.401305057,1.53014553,1.001360544,1.674630262,1.538140021
95094,85901,Show Low,AZ,Show Low,Navajo County,5574,233500,3.778317152,2.557502738,1.610344828,0.953061224,1.50937298,1.299387869
93950,82609,Casper,WY,Casper,Natrona County,5575,240900,1.509398496,1.55620155,1.214826021,1.157060519,1.220364742,1.04015544
89799,72904,Fort Smith,AR,Fort Smith,Sebastian County,5576,57900,1.433168317,1.523684211,1.188911704,0.933870968,1.100760456,1.133072407
71539,31503,Waycross,GA,Waycross,Ware County,5577,89200,2.49859944,1.816700611,1.45751634,1.133418043,1.335329341,1.173684211
88210,68845,Kearney,NE,Kearney,Buffalo County,5578,234600,3.253814147,2.150320807,1.656779661,1.597004765,1.462593516,1.210526316
81717,54476,Weston,WI,Wausau,Marathon County,5579,155700,1.432382705,1.424519671,1.343399482,1.144011756,1.22985782,1.171557562
58643,2129,Boston,MA,Boston-Cambridge-Newton,Suffolk County,5580,727700,4.268035191,2.575929204,1.740076518,1.754762479,1.731382346,1.197268838
62399,12110,Colonie,NY,Albany-Schenectady-Troy,Albany County,5581,257500,2.243031359,2.140482128,1.514705882,1.151610018,1.220379147,1.154190946
71785,32097,Yulee,FL,Jacksonville,Nassau County,5582,222600,3,2.393548387,1.537292818,1.120845921,1.526748971,1.238042269
91735,77086,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,5583,143200,2.069364162,1.840616967,1.568455641,1.347130762,1.684705882,1.236614853
76621,43311,Bellefontaine,OH,Bellefontaine,Logan County,5584,128500,1.929429429,1.520710059,1.086221471,1.283716284,1.398258977,1.254882813
79286,48624,Gladwin,MI,,Gladwin County,5585,94800,2.677966102,1.392070485,1.121893491,1.101045296,1.394117647,1.182044888
96170,90602,Whittier,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,5586,558300,3.551526718,2.998388829,1.592867332,1.126968107,1.717846154,1.203492132
63315,13820,Oneonta,NY,Oneonta,Otsego County,5587,143200,2.134128167,2.159879336,1.616252822,1.066269546,1.158576052,1.13201581
77909,46012,Anderson,IN,Indianapolis-Carmel-Anderson,Madison County,5588,96700,1.817669173,1.337482711,1.211779449,1.024364407,1.326474623,1.426253687
66677,20871,Clarksburg,MD,Washington-Arlington-Alexandria,Montgomery County,5589,441300,1.227538248,1.227538248,1.13357308,0.950258398,1.209041096,1.048467569
70308,29108,Newberry,SC,Newberry,Newberry County,5590,73600,1.542976939,1.228714524,1.008219178,0.910891089,1.057471264,1.043971631
74002,36693,Mobile,AL,Mobile,Mobile County,5591,141900,1.687277051,1.404950495,1.285326087,0.931713723,1.213857998,1.165981923
95090,85755,Oro Valley,AZ,Tucson,Pima County,5592,304900,1.832331731,1.756336406,1.344949272,0.9970569,1.372187219,1.189621537
71975,32407,Panama City Beach,FL,Panama City,Bay County,5593,242000,2.464358452,1.951612903,1.214249875,0.951631931,1.566343042,1.342207432
92318,78222,San Antonio,TX,San Antonio-New Braunfels,Bexar County,5594,149400,2.008064516,1.839901478,1.772241993,1.338709677,1.587672689,1.308231173
96483,91737,Rancho Cucamonga,CA,Riverside-San Bernardino-Ontario,San Bernardino County,5595,632700,3.266391327,2.622047244,1.443861251,1.166482301,1.635729059,1.148901398
93936,82501,Riverton,WY,Riverton,Fremont County,5596,202400,1.598736177,1.58372457,1.300771208,1.257142857,1.294945617,1.115766262
65774,19106,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,5597,398000,3.90578999,2.775453278,1.217870257,0.950107424,1.281803543,1.165105386
60589,7080,South Plainfield,NJ,New York-Newark-Jersey City,Middlesex County,5598,330000,2.274293591,2.076777848,1.207906296,0.963785047,1.207022677,1.173124778
72813,33773,Largo,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,5599,206400,2.659793814,2.280662983,1.461756374,1.220579539,1.909343201,1.398373984
73638,35901,Gadsden,AL,Gadsden,Etowah County,5600,95400,1.523961661,1.682539683,1.296195652,0.98757764,1.179233622,1.261904762
